timetag,sensor,service,PID,param_A,param_B,calc_value
199529,EngineLoad,0X1,0X4,0,0,9.02
199530,InstFuelRate_custom,0X0,0X0,0,0,0.37
199530,AvgFuelRate_custom,0X0,0X0,0,0,inf
199530,BoostPress_custom,0X0,0X0,0,0,-4.00
199620,CoolantTemp,0X1,0X5,143,0,103.00
199695,OilTemp,0X22,0X5822,165,0,105.00
199776,OilPress,0X22,0X586f,3097,0,11346.00
199856,FuelPress,0X1,0X23,567,0,1451620.00
199935,MAP,0X1,0Xb,95,0,95.00
200079,BaroPress,0X1,0X33,0,0,100.00
200160,RunTime,0X1,0X1f,230,0,230.00
200406,AFR,0X1,0X44,0,0,0.93
200508,MAF,0X1,0X10,737,0,1887.00
200587,RPM,0X1,0Xc,0,0,2053.00
200667,EngineLoad,0X1,0X4,0,0,17.25
200668,InstFuelRate_custom,0X0,0X0,0,0,inf
200668,AvgFuelRate_custom,0X0,0X0,0,0,inf
200668,BoostPress_custom,0X0,0X0,0,0,-5.00
200758,CoolantTemp,0X1,0X5,143,0,103.00
200838,OilTemp,0X22,0X5822,165,0,105.00
200917,OilPress,0X22,0X586f,3203,0,11738.00
200997,FuelPress,0X1,0X23,715,0,1830500.00
201077,MAP,0X1,0Xb,97,0,97.00
201236,BaroPress,0X1,0X33,0,0,100.00
201316,RunTime,0X1,0X1f,231,0,231.00
201396,AFR,0X1,0X44,0,0,0.90
201475,MAF,0X1,0X10,959,0,2456.00
201550,RPM,0X1,0Xc,0,0,2066.00
201624,EngineLoad,0X1,0X4,0,0,18.43
201625,InstFuelRate_custom,0X0,0X0,0,0,inf
201625,AvgFuelRate_custom,0X0,0X0,0,0,inf
201625,BoostPress_custom,0X0,0X0,0,0,-3.00
201704,CoolantTemp,0X1,0X5,143,0,103.00
201779,OilTemp,0X22,0X5822,165,0,105.00
201860,OilPress,0X22,0X586f,3272,0,11993.00
201935,FuelPress,0X1,0X23,735,0,1881700.00
202014,MAP,0X1,0Xb,96,0,96.00
202088,BaroPress,0X1,0X33,0,0,100.00
202170,RunTime,0X1,0X1f,232,0,232.00
202320,AFR,0X1,0X44,0,0,0.91
202400,MAF,0X1,0X10,1020,0,2612.00
202475,RPM,0X1,0Xc,0,0,2070.00
202555,EngineLoad,0X1,0X4,0,0,18.43
202555,InstFuelRate_custom,0X0,0X0,0,0,inf
202555,AvgFuelRate_custom,0X0,0X0,0,0,inf
202555,BoostPress_custom,0X0,0X0,0,0,-4.00
202647,CoolantTemp,0X1,0X5,143,0,103.00
202727,OilTemp,0X22,0X5822,165,0,105.00
202807,OilPress,0X22,0X586f,3289,0,12056.00
202887,FuelPress,0X1,0X23,723,0,1850980.00
202967,MAP,0X1,0Xb,96,0,96.00
203125,BaroPress,0X1,0X33,0,0,100.00
203200,RunTime,0X1,0X1f,233,0,233.00
203280,AFR,0X1,0X44,0,0,0.95
203360,MAF,0X1,0X10,1028,0,2632.00
203435,RPM,0X1,0Xc,0,0,2075.50
203504,EngineLoad,0X1,0X4,0,0,19.22
203504,InstFuelRate_custom,0X0,0X0,0,0,inf
203504,AvgFuelRate_custom,0X0,0X0,0,0,inf
203505,BoostPress_custom,0X0,0X0,0,0,-4.00
203589,CoolantTemp,0X1,0X5,143,0,103.00
203665,OilTemp,0X22,0X5822,165,0,105.00
203756,OilPress,0X22,0X586f,3279,0,12019.00
203825,FuelPress,0X1,0X23,722,0,1848420.00
203899,MAP,0X1,0Xb,96,0,96.00
204048,BaroPress,0X1,0X33,0,0,100.00
204124,RunTime,0X1,0X1f,234,0,234.00
204199,AFR,0X1,0X44,0,0,0.97
204280,MAF,0X1,0X10,1703,0,4360.00
204355,RPM,0X1,0Xc,0,0,2091.00
204424,EngineLoad,0X1,0X4,0,0,30.98
204424,InstFuelRate_custom,0X0,0X0,0,0,inf
204424,AvgFuelRate_custom,0X0,0X0,0,0,inf
204424,BoostPress_custom,0X0,0X0,0,0,-4.00
204504,CoolantTemp,0X1,0X5,143,0,103.00
204575,OilTemp,0X22,0X5822,165,0,105.00
204661,OilPress,0X22,0X586f,3238,0,11867.00
204735,FuelPress,0X1,0X23,853,0,2183780.00
204814,MAP,0X1,0Xb,96,0,96.00
204884,BaroPress,0X1,0X33,0,0,100.00
204959,RunTime,0X1,0X1f,235,0,235.00
205039,AFR,0X1,0X44,0,0,1.00
205120,MAF,0X1,0X10,1,0,3.00
205195,RPM,0X1,0Xc,0,0,1924.50
205265,EngineLoad,0X1,0X4,0,0,51.37
205266,InstFuelRate_custom,0X0,0X0,0,0,inf
205266,AvgFuelRate_custom,0X0,0X0,0,0,inf
205266,BoostPress_custom,0X0,0X0,0,0,-4.00
205344,CoolantTemp,0X1,0X5,143,0,103.00
205419,OilTemp,0X22,0X5822,165,0,105.00
205501,OilPress,0X22,0X586f,3928,0,14417.00
205575,FuelPress,0X1,0X23,777,0,1989220.00
205644,MAP,0X1,0Xb,104,0,104.00
205800,BaroPress,0X1,0X33,0,0,100.00
205880,RunTime,0X1,0X1f,236,0,236.00
206024,AFR,0X1,0X44,0,0,2.00
206105,MAF,0X1,0X10,526,0,1347.00
206175,RPM,0X1,0Xc,0,0,2392.50
206249,EngineLoad,0X1,0X4,0,0,18.43
206250,InstFuelRate_custom,0X0,0X0,0,0,0.43
206250,AvgFuelRate_custom,0X0,0X0,0,0,inf
206250,BoostPress_custom,0X0,0X0,0,0,4.00
206335,CoolantTemp,0X1,0X5,143,0,103.00
206417,OilTemp,0X22,0X5822,165,0,105.00
206497,OilPress,0X22,0X586f,3396,0,12451.00
206577,FuelPress,0X1,0X23,801,0,2050660.00
206656,MAP,0X1,0Xb,96,0,96.00
206736,BaroPress,0X1,0X33,0,0,100.00
206817,RunTime,0X1,0X1f,237,0,237.00
207130,AFR,0X1,0X44,0,0,0.91
207210,MAF,0X1,0X10,1526,0,3907.00
207285,RPM,0X1,0Xc,0,0,2373.00
207365,EngineLoad,0X1,0X4,0,0,25.49
207365,InstFuelRate_custom,0X0,0X0,0,0,inf
207365,AvgFuelRate_custom,0X0,0X0,0,0,inf
207365,BoostPress_custom,0X0,0X0,0,0,-4.00
207457,CoolantTemp,0X1,0X5,143,0,103.00
207537,OilTemp,0X22,0X5822,165,0,105.00
207617,OilPress,0X22,0X586f,3675,0,13482.00
207697,FuelPress,0X1,0X23,885,0,2265700.00
207777,MAP,0X1,0Xb,97,0,97.00
208084,BaroPress,0X1,0X33,0,0,100.00
208159,RunTime,0X1,0X1f,238,0,238.00
208320,AFR,0X1,0X44,0,0,0.94
208400,MAF,0X1,0X10,2178,0,5576.00
208480,RPM,0X1,0Xc,0,0,2347.00
208554,EngineLoad,0X1,0X4,0,0,35.69
208555,InstFuelRate_custom,0X0,0X0,0,0,inf
208555,AvgFuelRate_custom,0X0,0X0,0,0,inf
208555,BoostPress_custom,0X0,0X0,0,0,-3.00
208640,CoolantTemp,0X1,0X5,144,0,104.00
208715,OilTemp,0X22,0X5822,165,0,105.00
208801,OilPress,0X22,0X586f,3536,0,12969.00
208876,FuelPress,0X1,0X23,905,0,2316900.00
208955,MAP,0X1,0Xb,99,0,99.00
209809,BaroPress,0X1,0X33,0,0,100.00
209890,RunTime,0X1,0X1f,240,0,240.00
210045,AFR,0X1,0X44,0,0,1.00
210125,MAF,0X1,0X10,2306,0,5904.00
210210,RPM,0X1,0Xc,0,0,2353.00
210285,EngineLoad,0X1,0X4,0,0,36.47
210285,InstFuelRate_custom,0X0,0X0,0,0,1.90
210285,AvgFuelRate_custom,0X0,0X0,0,0,inf
210285,BoostPress_custom,0X0,0X0,0,0,-1.00
210375,CoolantTemp,0X1,0X5,144,0,104.00
210460,OilTemp,0X22,0X5822,165,0,105.00
210536,OilPress,0X22,0X586f,2927,0,10718.00
210617,FuelPress,0X1,0X23,896,0,2293860.00
210698,MAP,0X1,0Xb,96,0,96.00
210777,BaroPress,0X1,0X33,0,0,100.00
210857,RunTime,0X1,0X1f,241,0,241.00
211160,AFR,0X1,0X44,0,0,1.00
211234,MAF,0X1,0X10,1731,0,4432.00
211310,RPM,0X1,0Xc,0,0,2334.50
211384,EngineLoad,0X1,0X4,0,0,26.67
211384,InstFuelRate_custom,0X0,0X0,0,0,1.43
211385,AvgFuelRate_custom,0X0,0X0,0,0,inf
211385,BoostPress_custom,0X0,0X0,0,0,-4.00
211474,CoolantTemp,0X1,0X5,145,0,105.00
211545,OilTemp,0X22,0X5822,165,0,105.00
211621,OilPress,0X22,0X586f,2839,0,10393.00
211695,FuelPress,0X1,0X23,854,0,2186340.00
211765,MAP,0X1,0Xb,95,0,95.00
212000,BaroPress,0X1,0X33,0,0,100.00
212078,RunTime,0X1,0X1f,242,0,242.00
212157,AFR,0X1,0X44,0,0,1.00
212237,MAF,0X1,0X10,1720,0,4404.00
212315,RPM,0X1,0Xc,0,0,2322.50
212384,EngineLoad,0X1,0X4,0,0,27.06
212385,InstFuelRate_custom,0X0,0X0,0,0,inf
212385,AvgFuelRate_custom,0X0,0X0,0,0,inf
212385,BoostPress_custom,0X0,0X0,0,0,-5.00
212469,CoolantTemp,0X1,0X5,145,0,105.00
212545,OilTemp,0X22,0X5822,165,0,105.00
212621,OilPress,0X22,0X586f,2891,0,10585.00
212695,FuelPress,0X1,0X23,859,0,2199140.00
212775,MAP,0X1,0Xb,95,0,95.00
212924,BaroPress,0X1,0X33,0,0,100.00
212999,RunTime,0X1,0X1f,243,0,243.00
213309,AFR,0X1,0X44,0,0,0.99
213389,MAF,0X1,0X10,1503,0,3848.00
213470,RPM,0X1,0Xc,0,0,2283.50
213544,EngineLoad,0X1,0X4,0,0,24.31
213545,InstFuelRate_custom,0X0,0X0,0,0,inf
213545,AvgFuelRate_custom,0X0,0X0,0,0,inf
213545,BoostPress_custom,0X0,0X0,0,0,-5.00
213636,CoolantTemp,0X1,0X5,145,0,105.00
213717,OilTemp,0X22,0X5822,165,0,105.00
213798,OilPress,0X22,0X586f,2961,0,10844.00
213878,FuelPress,0X1,0X23,819,0,2096740.00
213957,MAP,0X1,0Xb,95,0,95.00
214198,BaroPress,0X1,0X33,0,0,100.00
214279,RunTime,0X1,0X1f,244,0,244.00
214358,AFR,0X1,0X44,0,0,0.99
214440,MAF,0X1,0X10,1276,0,3267.00
214515,RPM,0X1,0Xc,0,0,2260.50
214617,EngineLoad,0X1,0X4,0,0,22.75
214618,InstFuelRate_custom,0X0,0X0,0,0,inf
214618,AvgFuelRate_custom,0X0,0X0,0,0,inf
214618,BoostPress_custom,0X0,0X0,0,0,-5.00
214707,CoolantTemp,0X1,0X5,146,0,106.00
214789,OilTemp,0X22,0X5822,165,0,105.00
214870,OilPress,0X22,0X586f,3055,0,11191.00
214945,FuelPress,0X1,0X23,783,0,2004580.00
215020,MAP,0X1,0Xb,95,0,95.00
215181,BaroPress,0X1,0X33,0,0,100.00
215261,RunTime,0X1,0X1f,245,0,245.00
215336,AFR,0X1,0X44,0,0,1.00
215417,MAF,0X1,0X10,1345,0,3444.00
215497,RPM,0X1,0Xc,0,0,2245.00
215577,EngineLoad,0X1,0X4,0,0,24.71
215577,InstFuelRate_custom,0X0,0X0,0,0,1.11
215577,AvgFuelRate_custom,0X0,0X0,0,0,inf
215577,BoostPress_custom,0X0,0X0,0,0,-5.00
215667,CoolantTemp,0X1,0X5,146,0,106.00
215748,OilTemp,0X22,0X5822,165,0,105.00
215828,OilPress,0X22,0X586f,3116,0,11417.00
215907,FuelPress,0X1,0X23,814,0,2083940.00
215986,MAP,0X1,0Xb,95,0,95.00
216615,BaroPress,0X1,0X33,0,0,100.00
216696,RunTime,0X1,0X1f,247,0,247.00
216878,AFR,0X1,0X44,0,0,0.96
216958,MAF,0X1,0X10,1387,0,3551.00
217038,RPM,0X1,0Xc,0,0,2263.50
217120,EngineLoad,0X1,0X4,0,0,24.71
217121,InstFuelRate_custom,0X0,0X0,0,0,inf
217121,AvgFuelRate_custom,0X0,0X0,0,0,inf
217121,BoostPress_custom,0X0,0X0,0,0,-5.00
217209,CoolantTemp,0X1,0X5,146,0,106.00
217291,OilTemp,0X22,0X5822,166,0,106.00
217366,OilPress,0X22,0X586f,3256,0,11934.00
217446,FuelPress,0X1,0X23,831,0,2127460.00
217527,MAP,0X1,0Xb,98,0,98.00
217607,BaroPress,0X1,0X33,0,0,100.00
217688,RunTime,0X1,0X1f,248,0,248.00
217768,AFR,0X1,0X44,0,0,0.96
217847,MAF,0X1,0X10,501,0,1283.00
217927,RPM,0X1,0Xc,0,0,2256.50
218008,EngineLoad,0X1,0X4,0,0,9.02
218009,InstFuelRate_custom,0X0,0X0,0,0,inf
218009,AvgFuelRate_custom,0X0,0X0,0,0,inf
218009,BoostPress_custom,0X0,0X0,0,0,-2.00
218098,CoolantTemp,0X1,0X5,146,0,106.00
218178,OilTemp,0X22,0X5822,165,0,105.00
218259,OilPress,0X22,0X586f,3429,0,12573.00
218335,FuelPress,0X1,0X23,111,0,284260.00
218405,MAP,0X1,0Xb,94,0,94.00
218485,BaroPress,0X1,0X33,0,0,100.00
218560,RunTime,0X1,0X1f,249,0,249.00
218640,AFR,0X1,0X44,0,0,2.00
218715,MAF,0X1,0X10,476,0,1219.00
218802,RPM,0X1,0Xc,0,0,2256.50
218877,EngineLoad,0X1,0X4,0,0,8.63
218878,InstFuelRate_custom,0X0,0X0,0,0,0.39
218878,AvgFuelRate_custom,0X0,0X0,0,0,inf
218878,BoostPress_custom,0X0,0X0,0,0,-6.00
218967,CoolantTemp,0X1,0X5,146,0,106.00
219047,OilTemp,0X22,0X5822,165,0,105.00
219129,OilPress,0X22,0X586f,3455,0,12669.00
219210,FuelPress,0X1,0X23,325,0,832100.00
219290,MAP,0X1,0Xb,94,0,94.00
219517,BaroPress,0X1,0X33,0,0,100.00
219597,RunTime,0X1,0X1f,250,0,250.00
219677,AFR,0X1,0X44,0,0,2.00
219757,MAF,0X1,0X10,503,0,1288.00
219837,RPM,0X1,0Xc,0,0,2246.50
219917,EngineLoad,0X1,0X4,0,0,8.63
219917,InstFuelRate_custom,0X0,0X0,0,0,0.41
219917,AvgFuelRate_custom,0X0,0X0,0,0,inf
219917,BoostPress_custom,0X0,0X0,0,0,-6.00
220006,CoolantTemp,0X1,0X5,146,0,106.00
220087,OilTemp,0X22,0X5822,165,0,105.00
220167,OilPress,0X22,0X586f,3083,0,11295.00
220247,FuelPress,0X1,0X23,588,0,1505380.00
220327,MAP,0X1,0Xb,95,0,95.00
220407,BaroPress,0X1,0X33,0,0,100.00
220487,RunTime,0X1,0X1f,250,0,250.00
220570,AFR,0X1,0X44,0,0,2.00
220645,MAF,0X1,0X10,512,0,1311.00
220719,RPM,0X1,0Xc,0,0,2238.00
220800,EngineLoad,0X1,0X4,0,0,8.63
220800,InstFuelRate_custom,0X0,0X0,0,0,0.42
220800,AvgFuelRate_custom,0X0,0X0,0,0,inf
220800,BoostPress_custom,0X0,0X0,0,0,-5.00
220884,CoolantTemp,0X1,0X5,146,0,106.00
220965,OilTemp,0X22,0X5822,165,0,105.00
221041,OilPress,0X22,0X586f,2894,0,10596.00
221115,FuelPress,0X1,0X23,581,0,1487460.00
221196,MAP,0X1,0Xb,95,0,95.00
221737,BaroPress,0X1,0X33,0,0,100.00
221817,RunTime,0X1,0X1f,252,0,252.00
221897,AFR,0X1,0X44,0,0,2.00
221977,MAF,0X1,0X10,481,0,1232.00
222056,RPM,0X1,0Xc,0,0,2237.50
222136,EngineLoad,0X1,0X4,0,0,8.63
222136,InstFuelRate_custom,0X0,0X0,0,0,0.40
222136,AvgFuelRate_custom,0X0,0X0,0,0,inf
222136,BoostPress_custom,0X0,0X0,0,0,-5.00
222225,CoolantTemp,0X1,0X5,146,0,106.00
222307,OilTemp,0X22,0X5822,165,0,105.00
222387,OilPress,0X22,0X586f,2792,0,10219.00
222467,FuelPress,0X1,0X23,246,0,629860.00
222547,MAP,0X1,0Xb,95,0,95.00
222706,BaroPress,0X1,0X33,0,0,100.00
222785,RunTime,0X1,0X1f,253,0,253.00
222940,AFR,0X1,0X44,0,0,2.00
223015,MAF,0X1,0X10,509,0,1304.00
223090,RPM,0X1,0Xc,0,0,2226.50
223164,EngineLoad,0X1,0X4,0,0,8.63
223165,InstFuelRate_custom,0X0,0X0,0,0,0.42
223165,AvgFuelRate_custom,0X0,0X0,0,0,inf
223165,BoostPress_custom,0X0,0X0,0,0,-5.00
223250,CoolantTemp,0X1,0X5,146,0,106.00
223325,OilTemp,0X22,0X5822,165,0,105.00
223406,OilPress,0X22,0X586f,2883,0,10556.00
223486,FuelPress,0X1,0X23,575,0,1472100.00
223565,MAP,0X1,0Xb,95,0,95.00
223798,BaroPress,0X1,0X33,0,0,100.00
223879,RunTime,0X1,0X1f,254,0,254.00
223959,AFR,0X1,0X44,0,0,2.00
224040,MAF,0X1,0X10,503,0,1288.00
224115,RPM,0X1,0Xc,0,0,2225.50
224190,EngineLoad,0X1,0X4,0,0,8.63
224190,InstFuelRate_custom,0X0,0X0,0,0,0.41
224190,AvgFuelRate_custom,0X0,0X0,0,0,inf
224190,BoostPress_custom,0X0,0X0,0,0,-5.00
224275,CoolantTemp,0X1,0X5,146,0,106.00
224350,OilTemp,0X22,0X5822,165,0,105.00
224425,OilPress,0X22,0X586f,2997,0,10977.00
224505,FuelPress,0X1,0X23,577,0,1477220.00
224585,MAP,0X1,0Xb,95,0,95.00
224740,BaroPress,0X1,0X33,0,0,100.00
224820,RunTime,0X1,0X1f,255,0,255.00
224902,AFR,0X1,0X44,0,0,2.00
224976,MAF,0X1,0X10,526,0,1347.00
225057,RPM,0X1,0Xc,0,0,2227.50
225135,EngineLoad,0X1,0X4,0,0,8.63
225136,InstFuelRate_custom,0X0,0X0,0,0,0.43
225136,AvgFuelRate_custom,0X0,0X0,0,0,inf
225136,BoostPress_custom,0X0,0X0,0,0,-5.00
225215,CoolantTemp,0X1,0X5,146,0,106.00
225291,OilTemp,0X22,0X5822,165,0,105.00
225366,OilPress,0X22,0X586f,3085,0,11302.00
225457,FuelPress,0X1,0X23,210,0,537700.00
225526,MAP,0X1,0Xb,96,0,96.00
225829,BaroPress,0X1,0X33,0,0,100.00
225910,RunTime,0X1,0X1f,256,0,256.00
226065,AFR,0X1,0X44,0,0,2.00
226140,MAF,0X1,0X10,492,0,1260.00
226215,RPM,0X1,0Xc,0,0,2222.50
226284,EngineLoad,0X1,0X4,0,0,8.24
226285,InstFuelRate_custom,0X0,0X0,0,0,0.41
226285,AvgFuelRate_custom,0X0,0X0,0,0,inf
226285,BoostPress_custom,0X0,0X0,0,0,-4.00
226364,CoolantTemp,0X1,0X5,146,0,106.00
226440,OilTemp,0X22,0X5822,165,0,105.00
226521,OilPress,0X22,0X586f,3190,0,11690.00
226596,FuelPress,0X1,0X23,554,0,1418340.00
226678,MAP,0X1,0Xb,95,0,95.00
226905,BaroPress,0X1,0X33,0,0,100.00
226975,RunTime,0X1,0X1f,257,0,257.00
227199,AFR,0X1,0X44,0,0,1.12
227278,MAF,0X1,0X10,1053,0,2696.00
227358,RPM,0X1,0Xc,0,0,2244.00
227438,EngineLoad,0X1,0X4,0,0,20.39
227438,InstFuelRate_custom,0X0,0X0,0,0,0.87
227438,AvgFuelRate_custom,0X0,0X0,0,0,inf
227438,BoostPress_custom,0X0,0X0,0,0,-5.00
227528,CoolantTemp,0X1,0X5,146,0,106.00
227607,OilTemp,0X22,0X5822,165,0,105.00
227688,OilPress,0X22,0X586f,3318,0,12163.00
227767,FuelPress,0X1,0X23,816,0,2089060.00
227847,MAP,0X1,0Xb,97,0,97.00
227927,BaroPress,0X1,0X33,0,0,100.00
228008,RunTime,0X1,0X1f,258,0,258.00
228167,AFR,0X1,0X44,0,0,0.90
228247,MAF,0X1,0X10,1259,0,3224.00
228327,RPM,0X1,0Xc,0,0,2305.00
228405,EngineLoad,0X1,0X4,0,0,20.39
228406,InstFuelRate_custom,0X0,0X0,0,0,inf
228406,AvgFuelRate_custom,0X0,0X0,0,0,inf
228406,BoostPress_custom,0X0,0X0,0,0,-3.00
228486,CoolantTemp,0X1,0X5,146,0,106.00
228570,OilTemp,0X22,0X5822,165,0,105.00
228646,OilPress,0X22,0X586f,3536,0,12969.00
228725,FuelPress,0X1,0X23,769,0,1968740.00
228800,MAP,0X1,0Xb,96,0,96.00
228875,BaroPress,0X1,0X33,0,0,100.00
228961,RunTime,0X1,0X1f,259,0,259.00
229035,AFR,0X1,0X44,0,0,0.90
229110,MAF,0X1,0X10,856,0,2192.00
229185,RPM,0X1,0Xc,0,0,2343.50
229260,EngineLoad,0X1,0X4,0,0,14.12
229261,InstFuelRate_custom,0X0,0X0,0,0,inf
229261,AvgFuelRate_custom,0X0,0X0,0,0,inf
229261,BoostPress_custom,0X0,0X0,0,0,-4.00
229345,CoolantTemp,0X1,0X5,146,0,106.00
229420,OilTemp,0X22,0X5822,165,0,105.00
229501,OilPress,0X22,0X586f,3297,0,12086.00
229576,FuelPress,0X1,0X23,668,0,1710180.00
229644,MAP,0X1,0Xb,96,0,96.00
229718,BaroPress,0X1,0X33,0,0,100.00
229800,RunTime,0X1,0X1f,260,0,260.00
229961,AFR,0X1,0X44,0,0,0.93
230035,MAF,0X1,0X10,801,0,2051.00
230120,RPM,0X1,0Xc,0,0,2376.00
230200,EngineLoad,0X1,0X4,0,0,12.55
230200,InstFuelRate_custom,0X0,0X0,0,0,inf
230201,AvgFuelRate_custom,0X0,0X0,0,0,inf
230201,BoostPress_custom,0X0,0X0,0,0,-4.00
230285,CoolantTemp,0X1,0X5,146,0,106.00
230360,OilTemp,0X22,0X5822,165,0,105.00
230441,OilPress,0X22,0X586f,2922,0,10700.00
230516,FuelPress,0X1,0X23,644,0,1648740.00
230595,MAP,0X1,0Xb,96,0,96.00
230909,BaroPress,0X1,0X33,0,0,100.00
230991,RunTime,0X1,0X1f,261,0,261.00
231065,AFR,0X1,0X44,0,0,0.96
231140,MAF,0X1,0X10,731,0,1872.00
231215,RPM,0X1,0Xc,0,0,2403.50
231284,EngineLoad,0X1,0X4,0,0,12.16
231285,InstFuelRate_custom,0X0,0X0,0,0,inf
231285,AvgFuelRate_custom,0X0,0X0,0,0,inf
231285,BoostPress_custom,0X0,0X0,0,0,-4.00
231369,CoolantTemp,0X1,0X5,146,0,106.00
231450,OilTemp,0X22,0X5822,165,0,105.00
231541,OilPress,0X22,0X586f,2829,0,10356.00
231615,FuelPress,0X1,0X23,631,0,1615460.00
231695,MAP,0X1,0Xb,96,0,96.00
231770,BaroPress,0X1,0X33,0,0,100.00
231845,RunTime,0X1,0X1f,262,0,262.00
231925,AFR,0X1,0X44,0,0,0.97
232005,MAF,0X1,0X10,720,0,1844.00
232080,RPM,0X1,0Xc,0,0,2425.50
232155,EngineLoad,0X1,0X4,0,0,8.63
232156,InstFuelRate_custom,0X0,0X0,0,0,inf
232156,AvgFuelRate_custom,0X0,0X0,0,0,inf
232156,BoostPress_custom,0X0,0X0,0,0,-4.00
232245,CoolantTemp,0X1,0X5,146,0,106.00
232326,OilTemp,0X22,0X5822,165,0,105.00
232402,OilPress,0X22,0X586f,2621,0,9587.00
232476,FuelPress,0X1,0X23,388,0,993380.00
232555,MAP,0X1,0Xb,95,0,95.00
232624,BaroPress,0X1,0X33,0,0,100.00
232698,RunTime,0X1,0X1f,263,0,263.00
233012,AFR,0X1,0X44,0,0,1.08
233086,MAF,0X1,0X10,712,0,1823.00
233165,RPM,0X1,0Xc,0,0,2104.00
233240,EngineLoad,0X1,0X4,0,0,11.76
233241,InstFuelRate_custom,0X0,0X0,0,0,0.59
233241,AvgFuelRate_custom,0X0,0X0,0,0,inf
233241,BoostPress_custom,0X0,0X0,0,0,-5.00
233325,CoolantTemp,0X1,0X5,146,0,106.00
233399,OilTemp,0X22,0X5822,165,0,105.00
233481,OilPress,0X22,0X586f,3563,0,13069.00
233556,FuelPress,0X1,0X23,678,0,1735780.00
233625,MAP,0X1,0Xb,96,0,96.00
233938,BaroPress,0X1,0X33,0,0,100.00
234017,RunTime,0X1,0X1f,264,0,264.00
234165,AFR,0X1,0X44,0,0,0.91
234239,MAF,0X1,0X10,664,0,1700.00
234319,RPM,0X1,0Xc,0,0,2115.00
234400,EngineLoad,0X1,0X4,0,0,10.98
234401,InstFuelRate_custom,0X0,0X0,0,0,inf
234401,AvgFuelRate_custom,0X0,0X0,0,0,inf
234401,BoostPress_custom,0X0,0X0,0,0,-4.00
234485,CoolantTemp,0X1,0X5,146,0,106.00
234561,OilTemp,0X22,0X5822,165,0,105.00
234637,OilPress,0X22,0X586f,3259,0,11945.00
234717,FuelPress,0X1,0X23,629,0,1610340.00
234796,MAP,0X1,0Xb,96,0,96.00
234941,BaroPress,0X1,0X33,0,0,100.00
235016,RunTime,0X1,0X1f,265,0,265.00
235097,AFR,0X1,0X44,0,0,0.90
235177,MAF,0X1,0X10,553,0,1416.00
235267,RPM,0X1,0Xc,0,0,2125.50
235347,EngineLoad,0X1,0X4,0,0,10.20
235348,InstFuelRate_custom,0X0,0X0,0,0,inf
235348,AvgFuelRate_custom,0X0,0X0,0,0,inf
235348,BoostPress_custom,0X0,0X0,0,0,-4.00
235437,CoolantTemp,0X1,0X5,146,0,106.00
235517,OilTemp,0X22,0X5822,165,0,105.00
235597,OilPress,0X22,0X586f,2970,0,10877.00
235677,FuelPress,0X1,0X23,602,0,1541220.00
235756,MAP,0X1,0Xb,95,0,95.00
235836,BaroPress,0X1,0X33,0,0,100.00
235916,RunTime,0X1,0X1f,266,0,266.00
236001,AFR,0X1,0X44,0,0,0.91
236081,MAF,0X1,0X10,567,0,1452.00
236161,RPM,0X1,0Xc,0,0,2116.50
236236,EngineLoad,0X1,0X4,0,0,9.80
236236,InstFuelRate_custom,0X0,0X0,0,0,inf
236236,AvgFuelRate_custom,0X0,0X0,0,0,inf
236236,BoostPress_custom,0X0,0X0,0,0,-5.00
236326,CoolantTemp,0X1,0X5,145,0,105.00
236411,OilTemp,0X22,0X5822,165,0,105.00
236491,OilPress,0X22,0X586f,2814,0,10301.00
236571,FuelPress,0X1,0X23,580,0,1484900.00
236645,MAP,0X1,0Xb,95,0,95.00
237278,BaroPress,0X1,0X33,0,0,100.00
237358,RunTime,0X1,0X1f,267,0,267.00
237831,AFR,0X1,0X44,0,0,0.95
237905,MAF,0X1,0X10,734,0,1880.00
237981,RPM,0X1,0Xc,0,0,2107.50
238055,EngineLoad,0X1,0X4,0,0,15.29
238056,InstFuelRate_custom,0X0,0X0,0,0,inf
238056,AvgFuelRate_custom,0X0,0X0,0,0,inf
238056,BoostPress_custom,0X0,0X0,0,0,-5.00
238140,CoolantTemp,0X1,0X5,145,0,105.00
238215,OilTemp,0X22,0X5822,165,0,105.00
238296,OilPress,0X22,0X586f,2854,0,10448.00
238377,FuelPress,0X1,0X23,694,0,1776740.00
238457,MAP,0X1,0Xb,96,0,96.00
238616,BaroPress,0X1,0X33,0,0,100.00
238697,RunTime,0X1,0X1f,269,0,269.00
238850,AFR,0X1,0X44,0,0,0.98
238931,MAF,0X1,0X10,951,0,2435.00
239006,RPM,0X1,0Xc,0,0,2100.00
239086,EngineLoad,0X1,0X4,0,0,17.65
239086,InstFuelRate_custom,0X0,0X0,0,0,inf
239086,AvgFuelRate_custom,0X0,0X0,0,0,inf
239086,BoostPress_custom,0X0,0X0,0,0,-4.00
239176,CoolantTemp,0X1,0X5,145,0,105.00
239257,OilTemp,0X22,0X5822,165,0,105.00
239340,OilPress,0X22,0X586f,3033,0,11110.00
239415,FuelPress,0X1,0X23,709,0,1815140.00
239496,MAP,0X1,0Xb,96,0,96.00
239575,BaroPress,0X1,0X33,0,0,100.00
239650,RunTime,0X1,0X1f,270,0,270.00
239731,AFR,0X1,0X44,0,0,1.00
239810,MAF,0X1,0X10,1006,0,2576.00
239885,RPM,0X1,0Xc,0,0,2096.50
